389.00	1017.44	499.78	1776.63
389.50	1082.25	528.37	1791.77
390.00	1128.63	524.12	1785.69
390.50	1093.36	524.35	1811.93
391.00	1000.00	531.79	1863.93
391.50	972.17	542.26	1870.65
392.00	985.51	576.27	1912.30
392.50	1010.92	608.08	1975.85
393.00	1046.21	627.56	2033.79
393.50	1077.35	644.31	2090.51
394.00	1113.50	669.71	2148.92
394.50	1191.59	720.43	2181.32
395.00	1296.84	754.58	2233.98
395.50	1669.14	777.23	2304.89
396.00	1709.91	794.74	2353.64
396.50	1759.59	831.87	2405.66
397.00	1788.11	870.01	2423.01
397.50	1785.28	898.11	2454.67
398.00	1809.43	926.23	2442.11
398.50	1818.73	930.09	2475.79
399.00	1826.32	948.26	2485.68
399.50	1775.45	975.44	2513.27
400.00	1731.00	973.77	2504.59
400.50	1786.44	1017.58	2507.13
401.00	1828.25	1031.63	2527.59
401.50	1841.36	1028.96	2517.94
402.00	1845.38	1015.75	2507.18
402.50	1848.32	1013.82	2536.05
403.00	1830.65	1024.85	2565.12
403.50	1833.66	1054.64	2590.52
404.00	1848.39	1077.61	2573.14
404.50	1685.23	1129.17	2615.62
405.00	1689.11	1153.56	2597.87
405.50	1726.08	1204.98	2603.16
406.00	1793.02	1251.82	2628.39
406.50	1985.84	1269.97	2652.60
407.00	2017.43	1282.32	2648.73
407.50	2021.18	1333.58	2632.15
408.00	2034.54	1402.74	2606.98
408.50	1957.23	1423.01	2607.24
409.00	2159.74	1435.33	2635.07
409.50	2165.27	1434.32	2658.95
410.00	2102.11	1422.10	2679.17
410.50	2059.99	1405.22	2679.03
411.00	2048.24	1395.62	2683.78
411.50	2039.91	1382.35	2680.14
412.00	2055.68	1347.43	2714.40
